id,decision,exclusion_criterion,confidence,reasoning
WZACDPUN,Exclude,E2,95,"The paper focuses on federated learning applied to IoT for trust and energy-aware routing, not manufacturing."
X3M65BSN,Exclude,E2,95,"The paper discusses federated learning applied to IoT marine vehicles, not manufacturing."
X58NMJ94,Exclude,E2,95,The abstract discusses a hybrid model combining text and image processing but does not mention manufacturing.
X6SNDIX4,Include,,95,"The abstract discusses ISAC in CPS for smart factories, which aligns with the manufacturing scope."
X6TIU49U,Exclude,E2,100,"The abstract discusses Intrusion Detection Systems in SCADA environments, which are related to cybersecurity in industrial control systems but does not mention federated learning or manufacturing applications."
X9FUIUVJ,Exclude,E5,100,The abstract describes a literature review and provides guidelines based on trends without presenting new empirical research or implementation details.
X9UN7FYB,Exclude,E5,100,The abstract clearly states that it is a review exploring various ML techniques used in predicting mechanical behavior of composite materials.
XAMFU3WX,Include,,95,"The abstract discusses an application of federated learning in smart factories, which falls within the manufacturing domain."
XAN9C7PT,Include,,95,"The abstract discusses federated learning applied to high-dimensional industrial data, which falls within the scope of manufacturing applications."
XD9BB8H9,Exclude,E5,90,
XDFKVB2V,Exclude,E2,100,"The abstract discusses vehicular networks in IoV, which is outside manufacturing."
XDKYNM6F,Include,,100,The abstract does not mention federated learning or specific applications within manufacturing.
XELN5VSH,Exclude,E5,90,
XF35CLEN,Include,,95,The abstract discusses applications in manufacturing (Industry 4.0) and mentions potential transferability to other domains like healthcare but does not focus on a specific implementation outside of manufacturing.
XFRZF5ZL,Exclude,E5,90,The abstract clearly states it is a systematic review with no original contribution.
XGV47VFS,Exclude,E2,100,"The abstract focuses on network security for 5G technology, not on federated learning applications in manufacturing."
XIWUIVZR,Include,,95,"The abstract discusses federated learning in the context of IIoT for Industry 4.0, which falls within manufacturing."
XJ7FPH72,Include,,95,The abstract focuses on predictive maintenance for aircraft engines using a CNN-GRU model and does not mention federated learning or any transfer to manufacturing contexts.
XL6EUN6L,Include,,100,The abstract discusses a real-world application of federated learning in manufacturing machining processes.
XLSKPVGM,Include,,100,The abstract does not mention federated learning or applications outside manufacturing.
XLYTBQHY,Exclude,E5,90,"The abstract describes a framework and discussion on incorporating AI technologies into competency hubs, which is theoretical and does not present an original empirical study or implementation."
XMDCSJ7C,Exclude,E5,100,The abstract clearly states that the paper is a survey without original contribution.
XMUTP5E9,Exclude,E5,90,The abstract describes a literature review and conceptual framework without presenting an original empirical study or implementation.
XPAI8KSV,Exclude,E2,100,"The abstract discusses federated learning applied to Intrusion Detection Systems in Cyber-Physical Systems (CPS) for 6G IoT, which is outside the manufacturing domain."
XR5X73Z4,Exclude,E2,95,"The paper focuses on precision farming and healthcare as use cases for federated learning with blockchain, outside manufacturing."
XS4XLKTM,Exclude,E5,100,The abstract clearly states that the paper is a bibliometric evaluation and survey without presenting original research or application.
XSDUGRZB,Exclude,E5,90,The abstract clearly states this is a systematic literature review without own contribution.
XSYHKFTZ,Exclude,E2,95,"The abstract discusses Digital Twin technology applied to urban heat management, which is outside manufacturing."
XTZMJDGN,Exclude,E2,95,"The abstract clearly discusses a solution in financial services, not manufacturing."
XUVUXD2G,Exclude,E5,100,The abstract clearly states it is a systematic review without presenting any original contribution.
XVV2ZLQN,Exclude,E2,100,"The abstract discusses an IDS framework for cybersecurity in IoT, which is outside the manufacturing domain."
XVXKXQ3T,Exclude,E2,95,"The abstract clearly discusses in silico twins in precision medicine, not manufacturing."
XWDVIR5F,Include,,100,The abstract does not mention federated learning or applications outside manufacturing.
XWVDC7ML,Exclude,E2,95,The abstract discusses AI-enhanced digital twins in industry but does not mention federated learning or manufacturing-specific applications of FL.
XZL6KLEF,Exclude,E5,100,The abstract clearly states this is a systematic literature review without original contribution.
XZY3WI3J,Exclude,E2,95,The abstract clearly states that the application is in IoT environments including healthcare.
Y2WD86MK,Exclude,E5,100,The abstract explicitly states it is a review paper without own contribution.
Y55Z6LSR,Exclude,E2,100,The study is focused on precision farming and does not discuss manufacturing.
Y5LH8Y4G,Exclude,E5,95,The abstract clearly states it is a systematic literature review without own contribution.
Y5P5GSVU,Exclude,E5,100,The abstract clearly states that it is a review paper without own contribution.
Y5VMG7L5,Exclude,E5,100,The abstract clearly states that this is a bibliometric analysis without original research contribution.
Y63S9VCG,Include,,95,"The abstract discusses federated learning applied to industrial IoT systems, which falls within manufacturing scope."
Y8SF3SKK,Exclude,E5,100,The abstract clearly states this is a survey without own contribution.
Y8T35EAX,Exclude,E2,95,The abstract discusses IoT ecosystems and sensor data streams without mentioning manufacturing.
Y9N6W2HQ,Exclude,E2,100,The paper discusses FL application in IoT malware detection which is outside manufacturing.
Y9XIP7NV,Exclude,E2,95,"The paper focuses on IoT and thermal comfort classification, not manufacturing."
YATU4QZ6,Include,,95,"The abstract discusses federated learning applied to defect detection tasks in an industrial setting, which falls within the scope of manufacturing."
YDYPWJTV,Include,,100,"The abstract discusses a federated learning application in manufacturing (CNC machines), which falls within the review scope."
YFWYPMJN,Exclude,E5,100,The abstract clearly states this is a review of recent research contributions on serverless computing in the edge-to-cloud continuum without presenting original empirical work.
YFYIBBSG,Exclude,E2,85,"The paper focuses on uplink transmissions and scheduling for FL traffic in a 5G NR IIoT scenario, without specific mention of manufacturing applications."
YGTKHNFK,Exclude,E5,95,The abstract clearly states this is a Systematic Literature Review (SLR) without own contribution.
YHIY6EIW,Exclude,E2,95,"The abstract discusses mobile edge computing (MEC) for applications like autonomous driving and augmented reality, which are outside manufacturing."
YI5K5659,Include,,95,The abstract describes an application in IIoT with federated learning but does not mention any specific manufacturing industry applications or transferable models to manufacturing.
YIDGRNGB,Exclude,E2,95,"The abstract discusses federated learning in Power Internet of Things (PIoT), which is outside the manufacturing domain."
YKB5HGHD,Exclude,E5,98,The abstract clearly states it is a comprehensive survey on FL for IDSs in IoT networks without presenting its own new contribution.
YKFYV2DG,Exclude,E2,100,"The abstract clearly states that the paper focuses on electricity theft detection in power grids, which is outside manufacturing."
YMP5VU4D,Exclude,E2,95,"The paper discusses federated learning applied to license plate recognition for traffic management, not manufacturing."
YP79I34A,Exclude,E2,95,The abstract discusses applications in construction rather than manufacturing.
YPAIFY92,Exclude,E2,95,"The study applies federated learning to predictive maintenance for satellite battery systems, which is outside the manufacturing industry scope."
YPGWCP4F,Exclude,E5,100,The abstract clearly states that the article is a systematic survey without presenting any original contribution.
YPQGBXHK,Include,,95,"The abstract discusses a federated learning application within semiconductor manufacturing, which is part of the broader manufacturing domain."
YRS5MW78,Exclude,E2,98,The abstract clearly discusses a federated learning application in banking for fraud detection.
YSMMF5VK,Exclude,E5,90,The abstract clearly states this is a systematic literature review without presenting original research or implementation.
YUFE3NBC,Exclude,E2,95,"The abstract discusses AI applications in agriculture, specifically for fruit quality monitoring."
YVGMB9TR,Exclude,E2,95,"The paper focuses on predicting workplace conflicts using HR and communication data across various industries, not manufacturing-specific applications of federated learning."
YVNK2JQF,Exclude,E2,95,"The work focuses on wireless sensor networks and fog computing for energy efficiency and security in IoT environments, not manufacturing."
YVUQHI7U,Exclude,E2,100,The abstract clearly states that the paper focuses on mobile healthcare (mHealth) delivery and cyber threats within mHealth applications.
YVZLDAT4,Include,,95,"The abstract discusses an application within a smart factory, which falls under manufacturing."
YWCAIESA,Include,,95,This abstract focuses on anomaly detection in fiber optic cable production using unsupervised learning techniques and does not mention federated learning or its application outside of manufacturing.
YWFV6NIF,Exclude,E2,95,"The abstract discusses Large Language Models (LLMs) and their supply chains in the context of sustainability, which is outside manufacturing."
YY4EBZCD,Exclude,E5,100,The abstract explicitly states this is a systematic review without original contribution.
YYHNGCQ5,Exclude,E5,90,The abstract clearly states it is a systematic review without presenting original research or application.
YZITM8C7,Exclude,E5,90,The abstract clearly states that this is a survey paper focusing on deep reinforcement learning solutions for resource scheduling in multi-access computing.
YZWPVF93,Exclude,E2,95,The abstract discusses application in healthcare and industrial IoT but does not explicitly discuss transferable models to manufacturing.
Z2KPYQ5I,Exclude,E2,90,The study focuses on power grid systems and does not mention manufacturing industries.
Z2UFKJYT,Exclude,E2,50,The abstract discusses applications in IoT and IoV which are outside manufacturing.
Z2XJY3EB,Exclude,E2,100,The abstract clearly discusses federated learning in the context of healthcare systems.
Z4FRE9XL,Exclude,E5,100,The abstract clearly states it is a bibliometric and thematic review without own contribution.
Z64T84IR,Exclude,E2,95,"The abstract clearly states that FEDGE is designed for efficient AI deployment in satellite constellations, which falls outside manufacturing."
ZAFVHJ4V,Exclude,E2,100,"The abstract clearly states that the FL application is in the railway domain, not manufacturing."
ZBR8ND7H,Exclude,E2,100,"The abstract discusses resource allocation for IoT networks, which is outside manufacturing."
ZCK264BW,Exclude,E5,100,The abstract clearly states this is an overview of recent works and highlights promising directions for NOMA research without presenting original empirical work.
ZCKN39B4,Include,,100,"The paper discusses federated learning in an edge computing context, which is not specified as being outside of manufacturing."
ZCMIA3R7,Exclude,E2,100,"The abstract discusses IoT security using machine learning algorithms, which is outside the manufacturing domain."
ZCVZL5FI,Include,,80,The abstract does not mention federated learning or applications outside manufacturing.
ZESZVCBA,Exclude,E5,100,The abstract clearly states that this paper reviews applications without presenting its own contribution.
ZGC76NRG,Include,,95,"The abstract discusses an application in IoT cybersecurity rather than manufacturing, but does not explicitly mention transferability to manufacturing; thus, it is included pending full-text review for potential relevance."
ZGIRGK5N,Include,,95,The abstract does not specify an application outside manufacturing and is not a literature review.
ZIKMI56Y,Exclude,E2,95,"The abstract clearly states the application of federated learning in the building energy sector, which is outside manufacturing."
ZITX5QPI,Exclude,E2,95,"The paper applies DL models in various non-manufacturing sectors like pharmaceuticals, agriculture, and energy."
ZJ8TULU9,Include,,70,The abstract does not mention federated learning or applications outside of manufacturing.
ZMZWSALZ,Include,,95,"The abstract discusses federated learning applied within AIoT for manufacturing, which falls under the scope of manufacturing applications."
ZN9JXDAW,Exclude,E2,100,The abstract clearly discusses healthcare applications of blockchain and AI during the COVID-19 pandemic.
ZNREV9GJ,Include,,95,The abstract discusses FL application in manufacturing for time-series forecasting with practical guidelines and proof of concept.
ZP5I846K,Exclude,E2,95,The study focuses on federated learning applied to battery recycling rather than manufacturing processes.
ZPH6NQEQ,Exclude,E5,100,The abstract clearly states it is a bibliometric and thematic review without own contribution.
ZPT2L3UK,Exclude,E5,100,The abstract clearly states it is a comprehensive review of research applications in smart manufacturing.
ZQMEYHIG,Exclude,E2,95,The abstract discusses AI applications in fintech and cybersecurity.
ZQZFHK8K,Exclude,E2,95,FL application in campus security (IoT) unrelated to manufacturing.
ZRB6Q3PW,Exclude,E2,95,The abstract discusses applications of federated learning in healthcare and other non-manufacturing sectors.
ZRQVLF9P,Exclude,E2,100,The paper focuses on electric power consumption forecasting in the energy sector.
ZSH3PN4N,Exclude,E2,100,"The abstract discusses Zigbee technology and its security measures in IoT systems, which is unrelated to federated learning in manufacturing."
ZSH49MJ4,Exclude,E5,100,The abstract clearly states that this is a scoping review consolidating knowledge on AI in engineering education.
ZT96LULS,Exclude,E5,100,The abstract clearly states that the paper is a comprehensive review of IG-process-based degradation modeling without presenting any original research or application.
ZTJDXH32,Exclude,E5,90,The abstract clearly states that the paper is a review/survey without own contribution.
ZU3NASZZ,Exclude,E2,95,"The paper discusses FL applied to IoT and IIoT for cybersecurity purposes, not manufacturing."
ZWM3WR9L,Exclude,E5,0,This is a literature review without presenting its own novel contribution.
ZX26M4YI,Include,,95,The paper applies federated learning to fault detection in distributed manufacturing systems.
ZX28HS2Q,Exclude,E5,90,The abstract clearly states that it is a review examining advancements in non-destructive electronic sensing technologies without presenting original research or implementation.
ZXMIEQFW,Exclude,E5,20,The abstract does not describe a federated learning application in manufacturing or any other industry; it discusses machine unlearning techniques in neural networks.
ZY5ZRW2J,Exclude,E5,100,The abstract clearly states that this is a systematic survey on Federated Learning without presenting original research or application.
ZYPKSPGR,Exclude,E5,100,The abstract clearly states this is a systematic literature review without own contribution.
ZYYHT4XC,Exclude,E2,95,The abstract clearly states that the research is about IoT in healthcare.
