id,decision,exclusion_criterion,confidence,reasoning
7I42W4ZX,Include,,95,"The abstract explicitly describes an applied federated learning-free implementation of AI-driven quality control in 5G radio manufacturing, which falls within the scope of manufacturing industries and does not mention healthcare, finance, or other excluded domains."
7KVJK3MG,Exclude,E2,100,"The abstract explicitly focuses on AI integration in clinical trials (biomedical/healthcare), with no mention of manufacturing or transferable models to that domain."
7KYBJ763,Include,,95,The abstract explicitly discusses a federated learning application in manufacturing (personalized manufacturing service composition recommendation) with real industry platform implementation.
7LMUBFN2,Exclude,E2,100,"The abstract explicitly focuses on smart grids and energy load forecasting in SG-IIoT networks, which is outside the manufacturing domain."
7LN3M5NV,Exclude,E2,100,"The abstract explicitly focuses on AI applications in film and television script creation, which is outside manufacturing."
7M44E832,Exclude,E5,100,The abstract explicitly describes the paper as a comprehensive review without any original contribution or applied implementation of federated learning.
7MELZFN2,Exclude,E5,100,The abstract describes a bibliometric analysis and literature review without presenting original applied research or implementation of federated learning in manufacturing.
7MF3IPHD,Exclude,E2,100,"The abstract explicitly focuses on pandemic alerting and healthcare applications (e.g., BlueDot, Aarogya Setu), with no mention of manufacturing or transferable models to that domain."
7Q6G3EUU,Exclude,E5,100,The abstract explicitly states it is a literature review without original contributions or applied implementations of federated learning.
7QDSEDDL,Exclude,E2,100,"The abstract explicitly focuses on federated learning/data exchange in the context of smart cities and urban intelligence, not manufacturing."
7QF737CS,Exclude,E2,100,"The abstract focuses on aging concrete infrastructure rehabilitation using electrochemical treatments, advanced materials, additive manufacturing, and digital technologies like AI and structural health monitoring, with no mention of federated learning or manufacturing industries."
7QX8DMMM,Exclude,E2,95,"The abstract explicitly mentions applications in smart cities, transportation systems, healthcare, and energy management, with no focus on manufacturing."
7T799ZFR,Exclude,E5,100,The abstract explicitly describes a literature review/survey without original contributions or applied implementations.
7UPRWUX3,Exclude,E5,100,The abstract explicitly states it is a survey without original contributions or applied implementations of federated learning in manufacturing.
7VAIU7XZ,Exclude,E5,100,The abstract explicitly states it is a systematic review/survey without original contribution or applied implementation.
7WBD45KG,Include,,95,"The abstract explicitly mentions federated learning at the edge in an industrial IoT context, which falls within manufacturing-related applications."
7X3P7VM9,Exclude,E2,100,"The abstract focuses entirely on electric vehicles (EV) and smart grids, with no mention of manufacturing or federated learning applications in that domain."
7XKKMQ4W,Include,,98,The abstract explicitly focuses on federated learning in a multi-modal manufacturing context with distributed data privacy and heterogeneous modality handling.
7Z2I4CQ5,Exclude,E2,95,The abstract focuses on IoT big data (UNSW-B20 dataset) without explicit mention of manufacturing or transferable models to manufacturing.
7Z773XEB,Exclude,E2,100,"The abstract focuses entirely on AI/ML in cybersecurity, with no mention of manufacturing or transferable models to that domain."
7Z8J33Y7,Exclude,E2,100,The abstract explicitly focuses on healthcare (Personal Health Train) with no mention of manufacturing or transferable models to it.
7ZP4PJB7,Exclude,E2,100,"The abstract explicitly focuses on AI applications in cancer theranostics using nanoparticles, which is outside the manufacturing domain."
848UX4HG,Exclude,E2,100,"The abstract explicitly focuses on federated learning in healthcare for cancer disease prediction, with no mention of manufacturing or transferable models to manufacturing."
887JQIZG,Exclude,E2,100,The abstract explicitly focuses on healthcare (IoMT) with no mention of manufacturing or transferable models to it.
88DK7R3W,Exclude,E2,95,"The abstract explicitly mentions future research on federated learning for applications in the medical industry, which is outside manufacturing."
88M5GN9Y,Exclude,E2,95,"The abstract focuses on collaborative robotic arms for sorting applications with distributed edge computing and sensor fusion, but does not mention federated learning (FL) or decentralized model training in manufacturing."
88NZWTSE,Exclude,E2,100,"The abstract focuses on cybersecurity in smart grids using blockchain and AI, with no mention of federated learning or manufacturing applications."
88VVYXND,Exclude,E2,95,The abstract focuses on fog computing and scheduling for IoT/IIoT in smart factories but does not mention federated learning (FL) or decentralized model training.
8A4HUC3F,Exclude,E5,100,The abstract explicitly states it is a structured literature review and comparative analysis without any original implementation or contribution to federated learning in manufacturing.
8AJUPJ7A,Exclude,E2,95,"The abstract describes applications in communication networks and smart grids, which are outside manufacturing industries."
8CD5DXIW,Exclude,E2,100,The abstract focuses on a general AI data security framework with no mention of manufacturing or federated learning applications.
8CEPY2NF,Exclude,E2,100,The abstract focuses on trust models and reliability enhancement for Industrial Wireless Sensor Networks (IWSNs) without mentioning federated learning or manufacturing-specific applications.
8FKFKFFY,Exclude,E2,100,The abstract focuses on IoT transactions in sensor-based systems without any mention of manufacturing or transferable models to manufacturing.
8GFTKXH2,Exclude,E2,100,The abstract explicitly focuses on elderly healthcare in China and does not mention manufacturing or transferable models to manufacturing.
8HCIHMQ3,Exclude,E2,100,The abstract focuses on non-intrusive load monitoring (NILM) for energy consumption in industrial settings but does not mention federated learning or manufacturing-specific FL implementations.
8I4UGWA5,Exclude,E2,100,"The abstract focuses on cybersecurity for Software-Defined Networking (SDN), not manufacturing industries."
8I75ICB4,Exclude,E2,100,"The abstract explicitly focuses on financial shared service centers for grain enterprises, with no mention of manufacturing or transferable models to manufacturing."
8KC4HHKR,Include,,95,The abstract mentions 'industrial applications' explicitly as part of the tested domains for DeceFL.
8NDJCVLJ,Exclude,E2,100,The abstract explicitly focuses on federated learning applications in the financial sector without any mention of manufacturing or transferability to it.
